Zone,Année,Cerfs,Moyenne_température,Cumul_neige,Cumul_pluie,Moyenne_neige_au_sol,Moyenne_Québec_essence,Total,Cerfs_année_delta_1_zone_1,Cerfs_année_delta_2_zone_1,Cerfs_année_delta_3_zone_1,Cerfs_année_delta_1_zone_2,Cerfs_année_delta_2_zone_2,Cerfs_année_delta_3_zone_2,Cerfs_année_delta_1_zone_3,Cerfs_année_delta_2_zone_3,Cerfs_année_delta_3_zone_3,Cerfs_année_delta_1_zone_4,Cerfs_année_delta_2_zone_4,Cerfs_année_delta_3_zone_4,Cerfs_année_delta_1_zone_5,Cerfs_année_delta_2_zone_5,Cerfs_année_delta_3_zone_5,Cerfs_année_delta_1_zone_6,Cerfs_année_delta_2_zone_6,Cerfs_année_delta_3_zone_6,Cerfs_année_delta_1_zone_7,Cerfs_année_delta_2_zone_7,Cerfs_année_delta_3_zone_7,Cerfs_année_delta_1_zone_8,Cerfs_année_delta_2_zone_8,Cerfs_année_delta_3_zone_8,Cerfs_année_delta_1_zone_9,Cerfs_année_delta_2_zone_9,Cerfs_année_delta_3_zone_9,Cerfs_année_delta_1_zone_10,Cerfs_année_delta_2_zone_10,Cerfs_année_delta_3_zone_10,Cerfs_année_delta_1_zone_11,Cerfs_année_delta_2_zone_11,Cerfs_année_delta_3_zone_11,Cerfs_année_delta_1_zone_12,Cerfs_année_delta_2_zone_12,Cerfs_année_delta_3_zone_12,Cerfs_année_delta_1_zone_13,Cerfs_année_delta_2_zone_13,Cerfs_année_delta_3_zone_13,Cerfs_année_delta_1_zone_15,Cerfs_année_delta_2_zone_15,Cerfs_année_delta_3_zone_15,Cerfs_année_delta_1_zone_20,Cerfs_année_delta_2_zone_20,Cerfs_année_delta_3_zone_20,Cerfs_année_delta_1_zone_21,Cerfs_année_delta_2_zone_21,Cerfs_année_delta_3_zone_21,Cerfs_année_delta_1_zone_26,Cerfs_année_delta_2_zone_26,Cerfs_année_delta_3_zone_26,Cerfs_année_delta_1_zone_27,Cerfs_année_delta_2_zone_27,Cerfs_année_delta_3_zone_27,Cerfs_année_delta_1_zone_28,Cerfs_année_delta_2_zone_28,Cerfs_année_delta_3_zone_28,Total_permis_delta_1,Total_permis_delta_2,Total_permis_delta_3,Cerfs_total_année_delta_1,Cerfs_total_année_delta_2,Cerfs_total_année_delta_3,Cerfs_zone_delta_1,Cerfs_zone_delta_2,Cerfs_zone_delta_3,Année_sin_1,Année_sin_2,Année_sin_3,Année_sin_4,Année_sin_5,Année_sin_6,Année_sin_7,Année_sin_8,Année_sin_9,Année_sin_10,Année_sin_11,Année_sin_12,Année_sin_13,Année_sin_14,Année_sin_15,Année_sin_16,Année_sin_17,Année_sin_18,Année_sin_19,Année_sin_20,Année_sin_21,Année_sin_22,Année_sin_23,Année_sin_24,Année_sin_25,Année_cos_1,Année_cos_2,Année_cos_3,Année_cos_4,Année_cos_5,Année_cos_6,Année_cos_7,Année_cos_8,Année_cos_9,Année_cos_10,Année_cos_11,Année_cos_12,Année_cos_13,Année_cos_14,Année_cos_15,Année_cos_16,Année_cos_17,Année_cos_18,Année_cos_19,Année_cos_20,Année_cos_21,Année_cos_22,Année_cos_23,Année_cos_24,Année_cos_25,Total_année_delta_1,Total_année_delta_2,Total_année_delta_3
3,2015,1619,7.003287671232874,375.29999999999995,1750.4000000000026,3.0095890410958903,110.08333333333331,151095,1866.0,1733.0,1537.0,928.0,1105.0,1081.0,1986.0,2330.0,1826.0,3582.0,3879.0,2683.0,1559.0,1727.0,1777.0,4722.0,5080.0,4441.0,2653.0,3214.0,2927.0,2381.0,2533.0,2883.0,1029.0,1394.0,1605.0,5402.0,6600.0,7033.0,1181.0,1650.0,1704.0,26.0,27.0,21.0,11.0,12.0,12.0,136.0,211.0,191.0,3682.0,5369.0,5680.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,70.0,82.0,85.0,739.0,793.0,734.0,64.33333333333333,64.33333333333333,64.33333333333333,153740.0,154945.0,153336.0,1866.0,1733.0,1537.0,1986.0,2330.0,1826.0,-1.0,3.6739403974420594e-16,1.0,-7.347880794884119e-16,-1.0,1.102182119232618e-15,1.0,-1.4695761589768238e-15,-1.0,-1.7157434800794711e-15,1.0,-2.204364238465236e-15,-1.0,-9.809554005910593e-16,1.0,-2.9391523179536475e-15,-1.0,6.859260036498355e-15,1.0,3.4314869601589423e-15,-1.0,1.469947547358777e-14,1.0,-4.408728476930472e-15,-1.0,-1.8369701987210297e-16,-1.0,5.51091059616309e-16,1.0,8.578717400397356e-16,-1.0,-4.904777002955296e-16,1.0,-3.4296300182491773e-15,-1.0,7.349737736793884e-15,1.0,2.941009259863413e-15,-1.0,1.5189953173883297e-14,1.0,9.311648537976002e-15,-1.0,8.819313895770708e-15,1.0,1.471433100886589e-15,-1.0,1.6659529332860122e-14,1.0,7.842072378999179e-15,31953.0,31953.0,34086.5
3,2016,2120,8.098633879781413,194.0,843.4999999999999,2.653005464480873,101.51666666666667,149678,1283.0,1866.0,1733.0,645.0,928.0,1105.0,1619.0,1986.0,2330.0,2884.0,3582.0,3879.0,1457.0,1559.0,1727.0,4417.0,4722.0,5080.0,2604.0,2653.0,3214.0,2503.0,2381.0,2533.0,826.0,1029.0,1394.0,3836.0,5402.0,6600.0,751.0,1181.0,1650.0,21.0,26.0,27.0,10.0,11.0,12.0,63.0,136.0,211.0,2934.0,3682.0,5369.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,73.52941176470588,70.0,82.0,605.0,739.0,793.0,64.33333333333333,64.33333333333333,64.33333333333333,151095.0,153740.0,154945.0,1283.0,1866.0,1733.0,1619.0,1986.0,2330.0,-0.9659258262890684,-0.49999999999999917,0.7071067811865486,0.8660254037844377,-0.2588190451025197,-1.0,-0.25881904510251746,0.8660254037844406,0.7071067811865444,-0.4999999999999981,-0.9659258262890669,5.879542597180472e-15,0.9659258262890681,0.49999999999999406,-0.7071067811865578,-0.8660254037844347,0.25881904510252196,1.0,0.25881904510251863,-0.8660254037844365,-0.7071067811865452,0.5000000000000093,0.9659258262890635,-1.1759085194360944e-14,-0.965925826289066,0.2588190451025203,-0.8660254037844392,-0.7071067811865465,0.5000000000000017,0.9659258262890685,-2.939771298590236e-15,-0.9659258262890692,-0.4999999999999966,0.7071067811865507,0.8660254037844397,-0.25881904510252596,-1.0,-0.25881904510252146,0.866025403784442,0.7071067811865374,-0.5000000000000068,-0.965925826289068,8.819313895770708e-15,0.9659258262890689,0.5000000000000038,-0.7071067811865498,-0.8660254037844333,0.2588190451025385,1.0,0.2588190451025295,26458.0,29288.757575757576,29288.757575757576
3,2017,2160,7.646712328767129,239.20000000000002,1059.3000000000004,2.287671232876712,111.93333333333334,147860,1255.0,1283.0,1866.0,801.0,645.0,928.0,2120.0,1619.0,1986.0,4005.0,2884.0,3582.0,1647.0,1457.0,1559.0,5462.0,4417.0,4722.0,3565.0,2604.0,2653.0,2804.0,2503.0,2381.0,863.0,826.0,1029.0,3710.0,3836.0,5402.0,792.0,751.0,1181.0,7.0,21.0,26.0,12.0,10.0,11.0,44.0,63.0,136.0,3753.0,2934.0,3682.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,76.0,73.52941176470588,70.0,584.0,605.0,739.0,31.0,64.33333333333333,64.33333333333333,149678.0,151095.0,153740.0,1255.0,1283.0,1866.0,2120.0,1619.0,1986.0,-0.866025403784439,-0.8660254037844378,6.123233995736766e-16,0.8660254037844403,0.8660254037844393,-1.2246467991473533e-15,-0.8660254037844388,-0.8660254037844355,5.3896838775215305e-15,0.8660254037844373,0.8660254037844369,-2.4492935982947065e-15,-0.8660254037844394,-0.8660254037844384,1.3719758034269886e-14,0.866025403784445,0.8660254037844398,-1.0779367755043061e-14,-0.8660254037844436,-0.8660254037844414,7.838977475816237e-15,0.866025403784442,0.8660254037844286,-4.898587196589413e-15,-0.8660254037844406,0.49999999999999933,-0.5000000000000013,-1.0,-0.4999999999999972,0.49999999999999883,1.0,0.4999999999999998,-0.5000000000000056,-1.0,-0.5000000000000023,0.500000000000003,1.0,0.4999999999999987,-0.5000000000000004,-1.0,-0.49999999999998895,0.4999999999999979,1.0,0.4999999999999915,-0.49999999999999534,-1.0,-0.49999999999999406,0.5000000000000174,1.0,0.4999999999999966,31531.0,29143.70588235294,30080.13725490196
3,2018,1990,7.35671232876712,243.79999999999993,812.4000000000001,3.1315068493150684,125.54166666666667,145118,1122.0,1255.0,1283.0,807.0,801.0,645.0,2160.0,2120.0,1619.0,4652.0,4005.0,2884.0,2271.0,1647.0,1457.0,2973.0,5462.0,4417.0,3732.0,3565.0,2604.0,3344.0,2804.0,2503.0,1169.0,863.0,826.0,4697.0,3710.0,3836.0,1039.0,792.0,751.0,15.0,7.0,21.0,3.0,12.0,10.0,64.0,44.0,63.0,3073.0,3753.0,2934.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,88.0,76.0,73.52941176470588,818.0,584.0,605.0,67.0,31.0,64.33333333333333,147860.0,149678.0,151095.0,1122.0,1255.0,1283.0,2160.0,2120.0,1619.0,-0.7071067811865477,-1.0,-0.7071067811865477,8.572527594031472e-16,0.7071067811865464,1.0,0.7071067811865446,-1.7145055188062944e-15,-0.707106781186547,-1.0,-0.7071067811865415,-9.809554005910593e-16,0.7071067811865501,1.0,0.7071067811865384,-3.429011037612589e-15,-0.7071067811865432,-1.0,-0.7071067811865352,-6.371877239385766e-15,0.7071067811865464,1.0,0.7071067811865321,1.9619108011821185e-15,-0.7071067811865394,0.7071067811865474,-4.286263797015736e-16,-0.7071067811865474,-1.0,-0.7071067811865487,-4.904777002955296e-16,0.7071067811865505,1.0,0.7071067811865481,3.185938619692883e-15,-0.7071067811865536,-1.0,-0.7071067811865449,8.329455176111767e-15,0.7071067811865567,1.0,0.7071067811865518,1.471433100886589e-15,-0.7071067811865598,-1.0,-0.7071067811865488,1.7149388052519063e-14,0.7071067811865629,1.0,0.7071067811865557,32094.0,31812.5,30164.96153846154
3,2019,1430,6.5539726027397265,236.10000000000002,948.2000000000004,3.3219178082191783,119.40000000000002,142376,634.0,1122.0,1255.0,575.0,807.0,801.0,1990.0,2160.0,2120.0,4273.0,4652.0,4005.0,1977.0,2271.0,1647.0,4006.0,2973.0,5462.0,3330.0,3732.0,3565.0,3085.0,3344.0,2804.0,1152.0,1169.0,863.0,4039.0,4697.0,3710.0,895.0,1039.0,792.0,7.0,15.0,7.0,7.0,3.0,12.0,63.0,64.0,44.0,2718.0,3073.0,3753.0,0.0,2.5714285714285716,2.5714285714285716,105.0,88.0,76.0,730.0,818.0,584.0,68.0,67.0,31.0,145118.0,147860.0,149678.0,634.0,1122.0,1255.0,1990.0,2160.0,2120.0,-0.5000000000000004,-0.8660254037844392,-1.0,-0.8660254037844376,-0.5000000000000016,4.899825157862589e-15,0.5000000000000009,0.8660254037844407,1.0,0.8660254037844405,0.4999999999999943,-9.799650315725178e-15,-0.5000000000000051,-0.8660254037844396,-1.0,-0.8660254037844345,-0.49999999999999617,4.886207583857646e-16,0.5000000000000093,0.8660254037844349,1.0,0.866025403784432,0.49999999999999195,-1.9599300631450357e-14,-0.5000000000000012,0.8660254037844384,0.4999999999999991,-2.4499125789312946e-15,-0.5000000000000018,-0.8660254037844377,-1.0,-0.8660254037844382,-0.4999999999999964,2.443103791928823e-16,0.49999999999999684,0.8660254037844419,1.0,0.8660254037844357,0.49999999999999833,-1.2249562894656474e-14,-0.5000000000000072,-0.8660254037844408,-1.0,-0.8660254037844333,-0.5000000000000063,2.9385333373170594e-15,0.5000000000000114,0.8660254037844433,1.0,0.8660254037844379,29654.0,30841.027027027027,31066.836363636365
3,2020,1558,8.239071038251364,191.39999999999995,869.3999999999999,3.297814207650273,103.56666666666666,139634,281.0,634.0,1122.0,380.0,575.0,807.0,1430.0,1990.0,2160.0,3180.0,4273.0,4652.0,1950.0,1977.0,2271.0,4452.0,4006.0,2973.0,2692.0,3330.0,3732.0,3038.0,3085.0,3344.0,966.0,1152.0,1169.0,3004.0,4039.0,4697.0,656.0,895.0,1039.0,4.0,7.0,15.0,5.0,7.0,3.0,38.0,63.0,64.0,3300.0,2718.0,3073.0,2.5714285714285716,0.0,2.5714285714285716,60.0,105.0,88.0,586.0,730.0,818.0,69.0,68.0,67.0,142376.0,145118.0,147860.0,281.0,634.0,1122.0,1430.0,1990.0,2160.0,-0.25881904510252157,-0.5000000000000014,-0.7071067811865487,-0.8660254037844403,-0.9659258262890678,-1.0,-0.965925826289067,-0.8660254037844354,-0.7071067811865467,-0.5000000000000036,-0.25881904510251624,6.369401316839413e-15,0.25881904510251486,0.5000000000000084,0.7071067811865557,0.8660254037844453,0.9659258262890684,1.0,0.9659258262890672,0.8660254037844428,0.7071067811865421,0.49999999999999195,0.25881904510251014,-1.2738802633678827e-14,-0.25881904510250725,0.9659258262890681,0.8660254037844378,0.7071067811865465,0.4999999999999971,0.2588190451025228,-3.1847006584197066e-15,-0.2588190451025255,-0.5000000000000058,-0.7071067811865483,-0.8660254037844366,-0.9659258262890695,-1.0,-0.9659258262890699,-0.8660254037844337,-0.7071067811865394,-0.49999999999998856,-0.2588190451025201,2.448674617658118e-15,0.2588190451025248,0.4999999999999928,0.7071067811865529,0.8660254037844433,0.9659258262890711,1.0,0.9659258262890719,26091.0,27920.64864864865,29286.47272727273
4,1999,4890,8.265616438356165,171.69999999999996,769.1000000000001,2.0821917808219177,61.458333333333336,132585,1059.5714285714287,1059.5714285714287,1059.5714285714287,815.6521739130435,815.6521739130435,815.6521739130435,1725.3478260869565,1725.3478260869565,1725.3478260869565,3608.4347826086955,3608.4347826086955,3608.4347826086955,1753.2608695652175,1753.2608695652175,1753.2608695652175,4398.826086956522,4398.826086956522,4398.826086956522,2658.5652173913045,2658.5652173913045,2658.5652173913045,2722.9565217391305,2722.9565217391305,2722.9565217391305,1275.391304347826,1275.391304347826,1275.391304347826,5241.260869565217,5241.260869565217,5241.260869565217,1257.608695652174,1257.608695652174,1257.608695652174,14.85,14.85,14.85,6.904761904761905,6.904761904761905,6.904761904761905,204.27272727272728,204.27272727272728,204.27272727272728,4545.739130434783,4545.739130434783,4545.739130434783,2.5714285714285716,2.5714285714285716,2.5714285714285716,73.52941176470588,73.52941176470588,73.52941176470588,565.3888888888889,565.3888888888889,565.3888888888889,64.33333333333333,64.33333333333333,64.33333333333333,153374.76883116883,153374.76883116883,153374.76883116883,1893.7350649350649,1893.7350649350649,1893.7350649350649,3608.4347826086955,3608.4347826086955,3608.4347826086955,0.49999999999999994,0.8660254037844386,1.0,0.8660254037844387,0.49999999999999994,1.2246467991473532e-16,-0.4999999999999997,-0.8660254037844385,-1.0,-0.8660254037844386,-0.5000000000000004,-2.4492935982947064e-16,0.5,0.8660254037844384,1.0,0.8660254037844392,0.4999999999999998,3.6739403974420594e-16,-0.49999999999999917,-0.8660254037844387,-1.0,-0.8660254037844392,-0.5000000000000014,-4.898587196589413e-16,0.5000000000000006,0.8660254037844387,0.5000000000000001,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844387,-1.0,-0.8660254037844388,-0.5000000000000004,-1.8369701987210297e-16,0.5000000000000001,0.8660254037844384,1.0,0.8660254037844386,0.5000000000000006,1.1943401194869635e-15,-0.4999999999999992,-0.8660254037844388,-1.0,-0.8660254037844392,-0.49999999999999983,-4.286263797015736e-16,0.4999999999999991,0.8660254037844378,1.0,0.8660254037844383,32490.266304347828,32490.266304347828,32490.266304347828
4,2000,5881,6.428415300546454,296.90000000000003,677.8000000000001,2.469945355191257,71.94166666666668,138809,1059.5714285714287,1059.5714285714287,1059.5714285714287,922.0,815.6521739130435,815.6521739130435,1519.0,1725.3478260869565,1725.3478260869565,4890.0,3608.4347826086955,3608.4347826086955,2014.0,1753.2608695652175,1753.2608695652175,4846.0,4398.826086956522,4398.826086956522,1062.0,2658.5652173913045,2658.5652173913045,2302.0,2722.9565217391305,2722.9565217391305,1123.0,1275.391304347826,1275.391304347826,5224.0,5241.260869565217,5241.260869565217,965.0,1257.608695652174,1257.608695652174,14.85,14.85,14.85,6.904761904761905,6.904761904761905,6.904761904761905,204.27272727272728,204.27272727272728,204.27272727272728,5989.0,4545.739130434783,4545.739130434783,2.5714285714285716,2.5714285714285716,2.5714285714285716,73.52941176470588,73.52941176470588,73.52941176470588,565.3888888888889,565.3888888888889,565.3888888888889,64.33333333333333,64.33333333333333,64.33333333333333,132585.0,153374.76883116883,153374.76883116883,922.0,1893.7350649350649,1893.7350649350649,4890.0,3608.4347826086955,3608.4347826086955,0.7071067811865475,1.0,0.7071067811865476,1.2246467991473532e-16,-0.7071067811865475,-1.0,-0.7071067811865477,-2.4492935982947064e-16,0.7071067811865474,1.0,0.7071067811865483,3.6739403974420594e-16,-0.7071067811865479,-1.0,-0.7071067811865485,-4.898587196589413e-16,0.7071067811865478,1.0,0.7071067811865486,6.123233995736766e-16,-0.7071067811865477,-1.0,-0.7071067811865487,-7.347880794884119e-16,0.7071067811865476,0.7071067811865476,6.123233995736766e-17,-0.7071067811865475,-1.0,-0.7071067811865477,-1.8369701987210297e-16,0.7071067811865474,1.0,0.7071067811865477,3.061616997868383e-16,-0.7071067811865467,-1.0,-0.7071067811865471,-4.286263797015736e-16,0.7071067811865466,1.0,0.7071067811865472,5.51091059616309e-16,-0.7071067811865465,-1.0,-0.7071067811865474,-2.4499125789312946e-15,0.7071067811865465,1.0,0.7071067811865475,30856.0,30856.0,30856.0
4,2001,4199,8.016712328767124,225.50000000000006,536.9000000000001,7.706849315068493,73.95,145625,1059.5714285714287,1059.5714285714287,1059.5714285714287,1239.0,922.0,815.6521739130435,1993.0,1519.0,1725.3478260869565,5881.0,4890.0,3608.4347826086955,2111.0,2014.0,1753.2608695652175,5639.0,4846.0,4398.826086956522,1358.0,1062.0,2658.5652173913045,2784.0,2302.0,2722.9565217391305,1680.0,1123.0,1275.391304347826,8204.0,5224.0,5241.260869565217,1547.0,965.0,1257.608695652174,14.85,14.85,14.85,6.904761904761905,6.904761904761905,6.904761904761905,132.0,204.27272727272728,204.27272727272728,6169.0,5989.0,4545.739130434783,2.5714285714285716,2.5714285714285716,2.5714285714285716,73.52941176470588,73.52941176470588,73.52941176470588,565.3888888888889,565.3888888888889,565.3888888888889,64.33333333333333,64.33333333333333,64.33333333333333,138809.0,132585.0,153374.76883116883,1239.0,922.0,1893.7350649350649,5881.0,4890.0,3608.4347826086955,0.8660254037844386,0.8660254037844387,1.2246467991473532e-16,-0.8660254037844385,-0.8660254037844386,-2.4492935982947064e-16,0.8660254037844384,0.8660254037844392,3.6739403974420594e-16,-0.8660254037844387,-0.8660254037844392,-4.898587196589413e-16,0.8660254037844387,0.8660254037844393,2.388680238973927e-15,-0.8660254037844377,-0.8660254037844384,-7.347880794884119e-16,0.8660254037844377,0.8660254037844385,8.572527594031472e-16,-0.8660254037844376,-0.8660254037844403,-9.797174393178826e-16,0.8660254037844393,0.5000000000000001,-0.4999999999999998,-1.0,-0.5000000000000004,0.5000000000000001,1.0,0.5000000000000006,-0.4999999999999992,-1.0,-0.49999999999999983,0.4999999999999991,1.0,0.49999999999999994,-0.499999999999999,-1.0,-0.5000000000000016,0.5000000000000004,1.0,0.5000000000000017,-0.5000000000000003,-1.0,-0.5000000000000018,0.4999999999999971,1.0,0.49999999999999883,38737.0,34967.82608695652,34967.82608695652
4,2002,3612,7.551232876712332,205.70000000000002,595.8000000000002,1.6876712328767123,72.13333333333333,152889,732.0,1059.5714285714287,1059.5714285714287,801.0,1239.0,922.0,1374.0,1993.0,1519.0,4199.0,5881.0,4890.0,1847.0,2111.0,2014.0,4837.0,5639.0,4846.0,1260.0,1358.0,1062.0,2636.0,2784.0,2302.0,1635.0,1680.0,1123.0,7056.0,8204.0,5224.0,1397.0,1547.0,965.0,14.85,14.85,14.85,2.0,6.904761904761905,6.904761904761905,214.0,132.0,204.27272727272728,6761.0,6169.0,5989.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,73.52941176470588,73.52941176470588,73.52941176470588,565.3888888888889,565.3888888888889,565.3888888888889,64.33333333333333,64.33333333333333,64.33333333333333,145625.0,138809.0,132585.0,732.0,1239.0,922.0,4199.0,5881.0,4890.0,0.9659258262890682,0.5000000000000003,-0.7071067811865475,-0.866025403784439,0.2588190451025211,1.0,0.2588190451025208,-0.8660254037844378,-0.7071067811865485,0.5000000000000006,0.9659258262890685,6.123233995736766e-16,-0.9659258262890682,-0.5000000000000001,0.7071067811865451,0.8660254037844403,-0.25881904510252135,-1.0,-0.2588190451025231,0.8660254037844393,0.7071067811865489,-0.4999999999999985,-0.9659258262890695,-1.2246467991473533e-15,0.965925826289068,0.25881904510252096,-0.8660254037844385,-0.7071067811865477,0.49999999999999933,0.9659258262890682,3.061616997868383e-16,-0.9659258262890683,-0.5000000000000013,0.7071067811865466,0.8660254037844383,-0.2588190451025199,-1.0,-0.25881904510252113,0.8660254037844386,0.7071067811865499,-0.4999999999999972,-0.9659258262890681,-2.6948419387607653e-15,0.9659258262890676,0.49999999999999883,-0.7071067811865461,-0.8660254037844395,0.2588190451025159,1.0,0.2588190451025217,34751.0,36590.692307692305,34885.78378378379
4,2003,4492,6.4358904109589,181.70000000000005,929.9000000000002,2.5616438356164384,77.8,157867,718.0,732.0,1059.5714285714287,1107.0,801.0,1239.0,1724.0,1374.0,1993.0,3612.0,4199.0,5881.0,1855.0,1847.0,2111.0,4983.0,4837.0,5639.0,3144.0,1260.0,1358.0,2848.0,2636.0,2784.0,1868.0,1635.0,1680.0,6978.0,7056.0,8204.0,1931.0,1397.0,1547.0,19.0,14.85,14.85,0.0,2.0,6.904761904761905,456.0,214.0,132.0,7258.0,6761.0,6169.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,73.52941176470588,73.52941176470588,73.52941176470588,565.3888888888889,565.3888888888889,565.3888888888889,64.33333333333333,64.33333333333333,64.33333333333333,152889.0,145625.0,138809.0,718.0,732.0,1239.0,3612.0,4199.0,5881.0,1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,3.6739403974420594e-16,-1.0,-4.898587196589413e-16,1.0,6.123233995736766e-16,-1.0,-7.347880794884119e-16,1.0,8.572527594031472e-16,-1.0,-9.797174393178826e-16,1.0,1.102182119232618e-15,-1.0,-1.2246467991473533e-15,1.0,4.899825157862589e-15,-1.0,-1.4695761589768238e-15,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,1.0,3.061616997868383e-16,-1.0,-4.286263797015736e-16,1.0,5.51091059616309e-16,-1.0,-2.4499125789312946e-15,1.0,-9.803364199544708e-16,-1.0,-2.6948419387607653e-15,1.0,-7.354070601250002e-16,-1.0,-2.939771298590236e-15,1.0,-4.904777002955296e-16,-1.0,-3.1847006584197066e-15,1.0,-2.45548340466059e-16,38501.0,36690.65517241379,37289.58536585366
4,2004,3628,6.249180327868851,133.80000000000004,763.0000000000001,2.459016393442623,87.04166666666667,164521,879.0,718.0,732.0,932.0,1107.0,801.0,2293.0,1724.0,1374.0,4492.0,3612.0,4199.0,1956.0,1855.0,1847.0,5462.0,4983.0,4837.0,3536.0,3144.0,1260.0,2897.0,2848.0,2636.0,1933.0,1868.0,1635.0,7768.0,6978.0,7056.0,1872.0,1931.0,1397.0,15.0,19.0,14.85,1.0,0.0,2.0,491.0,456.0,214.0,5017.0,7258.0,6761.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,73.52941176470588,73.52941176470588,73.52941176470588,565.3888888888889,565.3888888888889,565.3888888888889,64.33333333333333,64.33333333333333,64.33333333333333,157867.0,152889.0,145625.0,879.0,718.0,732.0,4492.0,3612.0,4199.0,0.9659258262890683,-0.4999999999999997,-0.7071067811865477,0.8660254037844384,0.2588190451025208,-1.0,0.25881904510252,0.8660254037844393,-0.7071067811865477,-0.5000000000000001,0.9659258262890682,8.572527594031472e-16,-0.9659258262890686,0.4999999999999986,0.7071067811865515,-0.8660254037844375,-0.2588190451025199,1.0,-0.25881904510251746,-0.8660254037844388,0.7071067811865446,0.5000000000000009,-0.965925826289067,-1.7145055188062944e-15,0.9659258262890679,-0.25881904510252063,-0.8660254037844388,0.7071067811865474,0.5000000000000006,-0.9659258262890683,-4.286263797015736e-16,0.9659258262890685,-0.499999999999999,-0.7071067811865474,0.8660254037844386,0.25881904510252124,-1.0,0.2588190451025196,0.8660254037844395,-0.7071067811865437,-0.500000000000002,0.9659258262890685,-4.904777002955296e-16,-0.9659258262890692,0.4999999999999998,0.7071067811865505,-0.8660254037844382,-0.2588190451025255,1.0,-0.2588190451025222,39544.0,39022.5,37663.38636363636
4,2005,3742,7.463013698630133,188.80000000000007,1034.6000000000001,2.7150684931506848,97.48333333333333,163953,1196.0,879.0,718.0,1393.0,932.0,1107.0,2299.0,2293.0,1724.0,3628.0,4492.0,3612.0,1695.0,1956.0,1855.0,4230.0,5462.0,4983.0,2799.0,3536.0,3144.0,2704.0,2897.0,2848.0,1994.0,1933.0,1868.0,7796.0,7768.0,6978.0,2002.0,1872.0,1931.0,14.0,15.0,19.0,14.0,1.0,0.0,361.0,491.0,456.0,4328.0,5017.0,7258.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,19.0,73.52941176470588,73.52941176470588,227.0,565.3888888888889,565.3888888888889,64.33333333333333,64.33333333333333,64.33333333333333,164521.0,157867.0,152889.0,1196.0,879.0,718.0,3628.0,4492.0,3612.0,0.8660254037844387,-0.8660254037844385,-2.4492935982947064e-16,0.8660254037844392,-0.8660254037844387,-4.898587196589413e-16,0.8660254037844393,-0.8660254037844377,-7.347880794884119e-16,0.8660254037844385,-0.8660254037844376,-9.797174393178826e-16,0.8660254037844386,-0.8660254037844375,-4.777360477947854e-15,0.8660254037844405,-0.8660254037844392,-1.4695761589768238e-15,0.8660254037844406,-0.866025403784439,-1.7145055188062944e-15,0.8660254037844407,-0.8660254037844354,-1.959434878635765e-15,0.8660254037844373,-0.4999999999999998,-0.5000000000000004,1.0,-0.4999999999999992,-0.49999999999999983,1.0,-0.499999999999999,-0.5000000000000016,1.0,-0.5000000000000003,-0.5000000000000018,1.0,-0.5000000000000001,-0.500000000000002,1.0,-0.49999999999999684,-0.49999999999999917,1.0,-0.4999999999999966,-0.4999999999999994,1.0,-0.4999999999999964,-0.5000000000000058,1.0,-0.5000000000000023,36699.0,38032.59375,38182.085106382976
